cuisine,star_rating,restaurant_id,longitude,num_reviews,restaurant_name,latitude,is_closed,zip_code
"Coffee & Tea, Sandwiches, Patisserie/Cake Shop",3.5,pT4dKCd2olOJsWPcRFaBiw,-71.0655029,187,Zume's Coffee House,42.3765147,0,02129
"Sports Bars, American (Traditional)",2.5,MjopvJwjCbOtsLvkUxUZNQ,-71.06231418,282,The Harp,42.36451753,0,02114
"Bubble Tea, Coffee & Tea, Juice Bars & Smoothies",4.0,J6mnW1Ke2XH_X7tqCibGbw,-71.114643,27,Kung Fu Tea,42.37129,0,02138
Coffee & Tea,3.0,bueH6h74oLR8fkCik4C8MQ,-71.08727975,18,Starbucks,42.33901153,0,02115
Coffee & Tea,4.0,YMFXenoS7lSk897eXuoUjg,-71.062498,75,Cuppacoffee,42.343919,0,02118
Chinese,4.0,V8G-79lEeMU2Y5Krbkckxw,-71.133674,49,Golden House,42.281646,0,02131
"Seafood, American (Traditional), Bars",3.0,r7-YSA7Z8p4KISZ-jEww5A,-71.0556215859,342,Salty Dog Seafood Grille & Bar,42.3600640417,0,02109
"Fast Food, Burgers, Coffee & Tea",2.0,SULQiO2LXYqTGOVumHqr-Q,-71.0294382973,59,McDonald's,42.2766061879,0,02171
Local Flavor,4.0,2rssvY3ZiYI0-22WjOQCRA,-71.1171955625,4,Statue of John Harvard,42.3744846845,0,02138
"Cocktail Bars, American (Traditional)",4.0,MkjhW1dVbl3e0AxBL0oXKw,-71.0586472,485,Ward 8,42.3653984,0,02113
"Bakeries, Desserts, Gluten-Free",5.0,BdNihqUuMUJUQlT-6ROppw,-71.0746994019,2,Gracie Cakes Bakery,42.3396186829,0,02118
"Sandwiches, Salad, Soup",2.0,-MN8HvzroFTcybmg_LZvkg,-71.0620698503,93,Panera Bread,42.3261663605,0,02125
American (Traditional),2.5,GXI8J6Xi4e1A1nMPLNtkUA,-71.1069107,99,Longwood Grille & Bar,42.3385811,0,02115
Coffee & Tea,4.0,cpQgWvbFj90iw6fLhAxfWg,-71.0811486354,79,Blue Bottle Coffee,42.3466696199,0,02199
"American (New), Bars, Breakfast & Brunch",4.0,K-b5yxnXAc4cD_4YYHJ-vg,-71.10324,1225,Highland Kitchen,42.38818,0,02143
"Italian, Sandwiches, Pasta Shops",3.5,WTYtkZAMNo924nZTu0R-7A,-71.123085022,310,Bottega Fiorentina,42.3433336616,0,02446
"Delis, Pasta Shops, Sandwiches",4.0,Y7X3FeUfwE9pEWZxN8meVg,-71.05421,13,Monica’s Pasta Shop,42.36336,0,02109
Italian,3.5,MPEmMONGmtiqeqpgBUq6CQ,-71.166131,79,Chef Ronsky's,42.323725,0,02467
Landmarks & Historical Buildings,4.5,K7LERIN4ur6O7qRJtZePCw,-71.1007973257,20,Inman Square,42.3737078617,0,02139
"Japanese, Sushi Bars",3.5,fdDtAd-BE3M35Prd2rgAsA,-71.0667639971,169,Fins Sushi and Grill,42.3611053079,0,02114
Coffee & Tea,3.0,Q9P1Dj6EUYzIWp8pz1CcgQ,-71.112958,39,Starbucks,42.3738827224,0,02138
Pizza,4.0,9O76GbJJ1mFI_j2CzIFxUQ,-71.0714798,8,Stefano Sub & Pizza,42.2815514,0,02124
"American (Traditional), Breakfast & Brunch",3.5,BtD_3_p1q_88zLas5CgsPA,-71.05395,483,McKenna's Cafe,42.31154,0,02125
Italian,4.0,CB0KEBdcItjSDMOkcv7QtA,-71.0698473107,492,Toscano Restaurant,42.3574083816,0,02114
"Coffee & Tea, Breakfast & Brunch",3.5,Iz0pEwnByama1FwQ6mtOcQ,-71.04465,61,Mud House,42.28647,0,02122
"Bars, Mediterranean, Modern European",4.0,5EmqULtZ3IFZ3hjxyXna5Q,-71.0809,103,ilona,42.33922,0,02118
"Seafood, Breakfast & Brunch, Cocktail Bars",4.5,ecqjHw3jeEApa9eZ622hAA,-71.0527829,307,Fin Point Oyster Bar + Grille,42.3574703,0,02110
"Seafood, Salad, Breakfast & Brunch",5.0,cCyqbq2HHLiGmNJ42fQpdw,-71.10868,2,Plan It Eats,42.34611,0,02446
"Sandwiches, Breakfast & Brunch, Burgers",4.0,w-i1JcbJDuJmoZbGjxBH8w,-71.0777405,306,Charlie's Sandwich Shoppe,42.3441143,0,02116
Chinese,3.0,n8ZXK2CkTCwz0pqkuP6dbw,-71.0825196,17,Peking House,42.3287128,0,02119
"Caribbean, Breakfast & Brunch",3.5,6bAZg2Ao39kloSyV-kRHJg,-71.0789,27,Island Style,42.30328,0,02121
"American (New), Breakfast & Brunch",3.5,1iY5q6spBS_DNWyemY829A,-71.1233039198,784,Henrietta's Table,42.3722372983,0,02138
"Convenience Stores, Gas Stations, Coffee & Tea",3.5,6MyfIwv17-S3k-2PpVcLTA,-71.15387,7,Cumberland Farms,42.34223,0,02135
Museums,4.0,atA0yKTxJIUfQVRcWCrmFg,-71.0741199,14,Gibson House Museum,42.35473,0,02116
Coffee & Tea,3.0,tN5eEVeorffdWgzo_f6dqw,-71.054299,12,Starbucks,42.358178,0,02109
"Delis, Pizza",3.5,CmG7H7BTZ_G_nv-DwyEbnw,-71.1742928,39,Riverside Pizza and Subs,42.2704038,0,02026
"Mexican, Breakfast & Brunch",4.0,gjWtb3F23YxfYvRHWbvWWA,-71.00631,100,Angela's Cafe - Orient Heights,42.3870999,0,02128
"Seafood, Mediterranean, Cocktail Bars",3.5,gkCSVmq6Mx8Z04KzkrHzCA,-71.0799231,245,Porto,42.3474013,0,02199
Bakeries,5.0,UQaVD-eEULp01FDtkI6h2A,-71.1922302246,1,Creative Confections,42.3144989014,0,02459
Dominican,4.0,KXm5LP0rkLsCnL4J93XXlQ,-71.0776250933,2,El Fogon Restaurant,42.318949334,0,02125
"Bagels, Breakfast & Brunch, Sandwiches",3.0,E_GYRVbu5c6K5uoWXs_unw,-71.120785,81,Bruegger's Bagels,42.34132,0,02446
"Desserts, Bubble Tea, Juice Bars & Smoothies",4.5,sy7KRTjHIOqwIhb9xAjQIA,-71.123861,11,Royaltea - Brookline,42.341763,0,02446
Mediterranean,3.5,PytPLzucy-I5qNsv-JmSVg,-71.053,43,Mediterranean Grill,42.35698,0,02110
"Caribbean, Venezuelan",4.0,j1WPxYKT3Qyt1PohcQfNtg,-71.1190102987,461,Orinoco,42.3338191847,0,02445
"Sandwiches, Caterers, Seafood",4.5,HEaQQAH6qyFXamKkpil91A,-71.0560854228,1136,Pauli's,42.3632442124,0,02113
"Sushi Bars, Noodles",3.5,wecemR8v-VTGFF9m5ddrdQ,-71.1071813,21,T Sushi Wraps & Noodles,42.3388398,0,02115
Coffee & Tea,2.5,mem6NkRHYVmvw3iGllGwFg,-71.0174993363,32,Peet's Coffee,42.3615426466,0,02128
Spanish,4.0,p3c3ABrpeXLEYW4-KhMGEA,-71.0708486,2,Tropical Island,42.303907,0,02124
"American (New), Bars",4.5,P9AJqEYOT--zGRfK7QQlmQ,-71.06238,63,The Emory,42.35821,0,02108
"Italian, Mediterranean, Pasta Shops",4.0,Mgkv-Kr_tcANDPYnV4PqQw,-71.0553512573,273,Ristorante Euno,42.3644332886,0,02113
"Korean, Asian Fusion, Mexican",4.5,XW3NB-c3pA0vsmsXAn2rkw,-71.1329534,466,Coreanos Allston,42.3529551,0,02134
"Breweries, Bars, Tours",4.0,w_MxXl29Pnpc94EU6S39cg,-71.1063153124,284,Aeronaut Brewing Company,42.38197112,0,02143
"Tiki Bars, Cocktail Bars",3.5,fY2abIK1h4s6sUbgWu4bPQ,-71.0638210958,119,Shore Leave,42.3455617093,0,02118
"Chinese, Vegetarian",4.0,_VkLbBvqBMmDJ9EUOZ4zUg,-71.13746,581,Grasshopper Restaurant,42.35378,0,02134
"Seafood, American (New)",3.0,tTzVRy24H-GFERKOl4OlJA,-71.105386,80,Zephyr On the Charles,42.354247,0,02139
"Seafood, Chinese",4.0,SJy51U18u3zJ_TccSKpPdQ,-71.06097,216,Gaga Seafood Restaurant,42.35071,0,02111
"Salad, Breakfast & Brunch, Sandwiches",4.0,lhsSex-lUya1F8TitknFtg,-71.083515,93,Shy Bird,42.362757,0,02142
Italian,5.0,YcJ0qKCafmokC7Z2x8-50w,-71.038811,5,The Pasta Box,42.390285,0,02150
"Baseball Fields, Dog Parks",5.0,yK5TYNgnnsDK2B_5xfEFqQ,-71.113257,1,Armory Playground,42.346054,0,02446
"Italian, Pizza",4.0,t5s5f9nszAannzjQAp9yfg,-71.0511880227,197,Alfredo's Italian Kitchen - South Boston,42.3328541891,0,02127
"Burgers, Ice Cream & Frozen Yogurt, Sandwiches",3.5,BE2X116vue5LKZ_1oU7Cmw,-71.04872,3,Molly Moo's,42.32401,0,02125
"Latin American, Fast Food, Chicken Shop",3.5,YgeNJMJenE2xZZ49PyYfeA,-71.04063342,52,Pollo Campero,42.37487341,0,02128
Parks,4.0,4DmP5q2B99duLiz__jJCgQ,-71.060278,56,Georges Island,42.358333,0,02228
Parks,4.0,a7CnB7xbqloNjHTQ6tZW0w,-71.0853713479,1,Shields Park,42.2661077616,0,02186
"Coffee & Tea, Donuts",3.0,el7ftWQm_t58f8RdEZZQ2Q,-71.11204,2,Dunkin',42.33116,0,02130
"Music Venues, Burgers",4.0,hADEjYNxdlSrU8paiRUzUg,-71.1192016602,102,Lizard Lounge,42.3820838928,0,02138
"Salad, Vegetarian",3.5,rBQaL3UgrV7--t0BG44NlQ,-71.0633541,64,sweetgreen,42.3452624,0,02118
"Pizza, Chicken Wings, Sandwiches",2.5,SK7dj3jwOg6X3vVn4GHZvg,-71.1431928,83,New York Fried Chicken & Pizza,42.3440755,0,02135
Bakeries,4.0,O0dujTET71iNknXA9Kbwfw,-71.1305341,204,Yi Soon Bakery,42.3526922,0,02134
"Bakeries, Cafes, Breakfast & Brunch",4.0,O38NUkw0yQZxtwjgS-acgQ,-71.1070339,526,Tatte Bakery & Cafe,42.3457847,0,02446
Indian,1.0,HYyuIzE_yKiqjdNf3TN-SA,-71.0725021,1,Kashmir Spice,42.3433342,0,02118
"Music Venues, American (Traditional), Community Service/Non-Profit",4.5,8ju300tn3uzUvIPIvmkRWA,-71.1200116,112,Club Passim,42.3738387,0,02138
"Pizza, Salad, Sandwiches",3.0,sZiUCvGIfkmeucb_JwaZvQ,-71.1310982114,189,Inbound Pizza & Restaurant,42.3498800483,0,02134
"Bakeries, Cupcakes, Patisserie/Cake Shop",4.0,HvOmnemslTpP0_SwHwTucQ,-71.11899,367,Mike's Pastry,42.37299,0,02138
"Tex-Mex, Venues & Event Spaces, Cocktail Bars",3.0,sXLcNEfvFvIe1-HPAhRh8w,-71.062376,688,Fajitas & 'Ritas,42.354779,0,02111
Cocktail Bars,4.5,HcLJDCEqExpfC2pdzOTAsA,-71.0953666879,314,The Hawthorne,42.3486925877,0,02215
"Hot Pot, Chinese, Asian Fusion",4.0,-oun-dnrRXlaE0c3p0angw,-71.10129,381,Happy Lamb Hot Pot,42.36415,0,02139
"Brazilian, Barbeque, Buffets",4.5,xrc65jJ0rmjaZ8B-6Yt1Dw,-71.0834527393,71,Gauchao Brazilian Cuisine,42.3875277827,0,02145
Mexican,3.5,W-u23r-Qf2OJ6MgFXeFm9A,-71.132848,546,Jose's Mexican Restaurant,42.390184,0,02140
Coffee & Tea,3.5,cSEXwTUumJ8b1LB9KZ13Nw,-71.076313,33,Starbucks,42.348465,0,02116
"Ice Cream & Frozen Yogurt, Coffee & Tea",4.0,uDXJoWv6oPz_XyzEBHlymA,-71.070944,205,J.P. Licks,42.360103,0,02114
"Greek, Specialty Food, International Grocery",5.0,Xt7bUBMmir6NqkglfxPInw,-71.157111,86,Greek International Food Market,42.260744,0,02132
"Pizza, Chicken Wings, Sandwiches",2.0,B_YfOumufXhz6DApdjhuvA,-71.03665,48,Domino's Pizza,42.28191,0,02171
"Middle Eastern, Persian/Iranian",3.5,Vco3twYE0sD4kb0O1_PLoQ,-71.157173,162,Shiraz Persian Cuisine,42.368427,0,02472
"Sandwiches, Steakhouses, Cheesesteaks",2.5,lJg03aloSXRk-Ue0MeT6og,-71.0557079315,29,Philadelphia Steak & Hoagie,42.3594635586,0,02109
Vietnamese,4.5,yrkUofMv7pVLTK-sGJ7z7A,-71.150637,23,Banh Mi Oi,42.287524,0,02132
"Coffee & Tea, Bakeries, Museums",4.5,6xtIdn9bxaGyR7PP0vxUug,-71.0499894619,58,Abigail's Tea Room,42.3514131457,0,02210
"Italian, Wine Bars, Seafood",4.0,2u_w3rthRzR2uEihW5BC4A,-71.05344,3497,Giacomo's Ristorante - Boston,42.36458,0,02113
"Donuts, Coffee & Tea",3.5,z5YKrR6zGAJ4ozepWRKdnw,-71.11127,13,Dunkin',42.3696399,0,02138
Diners,4.0,NavcwCHgBmBjoKCXHt8JDg,-71.07604,613,Mike's City Diner,42.33688,0,02118
"American (New), Bars",3.5,-p3SYaAiLKFc914fKyEPTA,-71.1496644751,309,West On Centre,42.287136434,0,02132
"Bars, Jazz & Blues, Breakfast & Brunch",3.5,QULve82crMjaNkgfqfjl2Q,-71.08241,680,Darryl's Corner Bar & Kitchen,42.33976,0,02118
"Bakeries, Cafes, Sandwiches",3.5,PxFqG5KG4Uzp48KOipAXOg,-71.1284677,209,Swissbäkers,42.3631904,0,02134
"Burgers, Bubble Tea, Desserts",4.5,-gbgBe9mxp7uFIUjrc1yxQ,-71.13041,119,Moon Flower House,42.35257,0,02134
"Bakeries, Desserts, Gelato",4.0,PrsvO1rzkgg6qFizlAoEtg,-71.0542184385,7279,Mike's Pastry,42.3641813865,0,02113
Bagels,4.0,HuQ8YB5eOppEJf3muw_1aQ,-71.1195602328,631,Bagelsaurus,42.3860836095,0,02140
"Donuts, Breakfast & Brunch",4.0,WH7YE7GN_7nKcpuoHh03eA,-71.1379776001,303,Twin Donuts,42.3535270691,0,02134
Parks,3.0,FJ_8QInYUnSTT6C8RwlzAQ,-71.0778844357,1,Harriet Tubman Square,42.3434868445,0,02118
"Pizza, Italian, Salad",4.5,qVzbcusjDRMKCVFG-7zIyA,-71.0632623732,106,Florina Pizzeria & Paninoteca,42.359469831,0,02114
"Cafes, Breakfast & Brunch, Bakeries",5.0,CJlyEqg6Yiy0B9NbhNG7Vw,-71.091632,56,Vinal Bakery,42.378042,0,02143
"Coffee & Tea, Sandwiches, Breakfast & Brunch",4.0,KNGPr-Gpues7WhZXAtlvmA,-71.11939,418,Cutty's,42.33308,0,02445
"Tapas/Small Plates, Colombian, Waffles",4.0,XYdjUQNwTQ8N8kMoL66VVA,-71.11326,42,JPizle Kitchen,42.31687,0,02130
"Juice Bars & Smoothies, Ice Cream & Frozen Yogurt",2.5,M_OKTUG0ImSvJmxiycSKTw,-71.10583,3,Red Mango,42.3373646,0,02115
"Bars, Chinese, Karaoke",3.0,DIRXMPneSiHoOani8QnI3A,-71.0539079396,428,Hong Kong At Faneuil Hall,42.3596691202,0,02109
"American (Traditional), Dive Bars",3.5,xYXEoToW-YOhO6ZDV-8XiQ,-71.10778,284,The People's Republik,42.36777,0,02139
"Coffee & Tea, Bubble Tea, Juice Bars & Smoothies",4.0,IDz2EVyDoxElJcwl-nZukQ,-71.05879,103,BAMBU,42.29967,0,02122
"Gas Stations, Convenience Stores, Coffee & Tea",1.0,p9fJFxzYuluMO1N2MdEknw,-71.161184,1,Speedway,42.258277,0,02132
Pizza,3.5,NDdZ_59o1wADZG73gWOZxg,-71.06464,27,Johnny's Pizza & Subs,42.28523,0,02124
"Latin American, Tapas Bars",5.0,4GhT-yvmM5SEmrBq5iiEuw,-71.15127,11,Peka Restaurant,42.34882,0,02135
"Coffee & Tea, Desserts",4.0,wO-BvmcuuHvk55JwbhEgRg,-71.11551,73,Espresso Yourself,42.31027,0,02130
"Diners, Breakfast & Brunch, American (Traditional)",3.5,vIYJQqQUQK2l9cVd9TCO1A,-71.066801,448,Victoria's Diner,42.327076,0,02118
"Pizza, Italian, Sports Bars",3.5,bMcozrCMkppinCDu0C5ueA,-71.1054841065,537,Penguin Pizza,42.3340617634,0,02115
Cafes,4.0,H0YaV0YQLZ_ghUZQSJkHBA,-71.1261949,115,Rifrullo,42.3296301,0,02445
Parks,4.5,66FlI8QjxAnxz7ApdtHLHg,-71.0791799,4,Neponset Bike Path,42.26318,0,02186
Thai,3.5,aRKDmJRynUacchS2_3yFKQ,-71.1028935892,393,Pepper Sky's Thai Sensation,42.3641882057,0,02139
Sandwiches,3.5,pXJOafdfj8BTtXHHBimJZw,-71.0831643641,9,Mario's Sub & Salads,42.3298495263,0,02119
"Bars, Breakfast & Brunch, Diners",4.0,xlOMKjE4omTgkI1eduWj8A,-71.0732730478,1727,The Friendly Toast,42.3483479319,0,02116
Asian Fusion,5.0,PXCJpWDUJMf4zjxVfDQseg,-71.0597163,56,50Kitchen,42.3011548,0,02122
Ice Cream & Frozen Yogurt,5.0,aNQlOmOLIUTmPvbJHaMLug,-71.0546112061,34,Richie's Classic Italian Slush,42.4014549255,0,02149
Lounges,3.5,49nwNBDX7zkl5E5fB0vBYw,-71.082354,3,Biff's Lounge,42.307729,0,02121
"Coffee & Tea, Bagels, Sandwiches",3.5,dvP90dB0Od0yreOajInkww,-71.084396,203,Pavement Coffeehouse,42.348843,0,02115
"Bowling, Sports Bars, American (Traditional)",3.0,TLtykd3vG5_BG-8MP66RHg,-71.08565,514,Kings Dining & Entertainment,42.34706,0,02115
"Bagels, Bakeries",4.5,f49-SXAS59ghmrGhVabInA,-71.036382,188,Katz Bagel Bakery,42.390029,0,02150
Coffee & Tea,4.0,rycNjaNVsKB9FHHeYmHpCg,-71.0644536,24,Ripple Cafe,42.2845119,0,02124
"Cuban, Dominican",3.0,M7KeH8O6FN6ao8bHcA73rg,-71.10928,71,Miami Restaurant,42.32238,0,02130
"Breakfast & Brunch, Bakeries, Coffee & Tea",4.0,AYxtDjXVDqDusFMSOkOkvA,-71.0571385724,106,Tatte Bakery & Cafe,42.3531415283,0,02110
"Fast Food, Chicken Shop",5.0,TxmvwrZQ-QFfrs0lz9YgBw,-71.0845844,1,Royal Chicken,42.3294633,0,02119
"Ramen, Chinese, Noodles",3.0,OztN9An_uaa38MZZ2K8a_g,-71.082729,217,Wen's Yunnan Noodle & Ramen,42.34979,0,02116
"Latin American, Cocktail Bars, Breakfast & Brunch",3.5,KI6tobehgMlmwBoOxnl1gQ,-71.13637,81,Casa Caña,42.3637299,0,02135
"Steakhouses, Brazilian, Barbeque",3.0,TfSZgUu1Uxwcve7q1j5fLQ,-71.09603,390,Midwest Grill Brazilian BBQ,42.3728530185,0,02139
"Indian, Halal",3.0,yV1oIPPM9eoJICygrFTHoA,-71.05508,53,Vaanga,42.35807,0,02109
"Parks, Playgrounds",3.5,wzw-TxnuKEJ6IdyKce2qNA,-71.121782,4,Pierce Playground,42.33546,0,02446
Local Flavor,2.5,JhnLtP_Dbhvmaf6bZJp3Cg,-71.1922302246,5,City of Newton,42.3144989014,0,02459
Breakfast & Brunch,4.0,WkeFd4vxULcytZouED58Bw,-71.102272,5,Citra Fresh Cafe,42.337116,0,02115
"Sushi Bars, Japanese",4.0,xFEyKgGkgOycAsJvVsUzVw,-71.0755712774,1074,Douzo,42.3468979763,0,02116
"Coffee & Tea, Breakfast & Brunch, Sandwiches",4.0,Yp_ni5Aai4ghJjrNwHYGEw,-71.11358,6,Darwin's,42.36896,0,02139
"Coffee & Tea, Bubble Tea, Juice Bars & Smoothies",4.0,xI2yi8mHhVUzzUXknlUUpA,-71.1214183044,133,Kung Fu Tea,42.395023,0,02144
"Food Trucks, Middle Eastern",3.5,Ssrzo7wq5FMKac-Th1wljA,-71.1268681,66,Chikchak Food Truck,42.3297967,0,02445
"Bars, Seafood, American (Traditional)",3.5,7li1JnbB_WKidEzJoIKX6Q,-71.0606899,289,Barracuda Tavern,42.35703,0,02108
"Indian, Buffets",3.5,mZZ0asWOh77DfwMe24nUXQ,-71.0831301982,91,Shanti Restaurant- Cambridge,42.3633936684,0,02142
"Coffee & Tea, Bakeries, Sandwiches",4.0,s9c3ufuhJ3phG1XI0zey0Q,-71.0966181045,923,Flour Bakery + Café,42.3610107677,0,02139
"Cafeteria, Delis, Grocery",3.5,2NBbqU9WPGjbVzBn07yzmg,-71.1210399,27,Wholesome Fresh,42.3740499,0,02138
Indian,4.0,a3p77nnJtZvJSLiLZRf1FA,-71.0943808368,745,India Quality Restaurant,42.3485649736,0,02215
"Caribbean, Diners, Wraps",4.0,QdWjh0yisgIiax6sWX6f2g,-71.085588,63,Ali's Roti Restaurant & Takeout,42.336621,0,02120
"American (New), Seafood, Cocktail Bars",3.0,x1RMxTftVIjS8HvWf8tpoA,-71.1211576,548,The Red House,42.37248,0,02138
"Gastropubs, Scottish, Fish & Chips",4.5,h1ESQaA5FvWju1Ru-2xPXQ,-71.11038,520,The Haven,42.32168,0,02130
Fast Food,3.0,t_k7H-Yo0e_7DzwhmFgBlQ,-71.08926,3,Crown Fried Chicken,42.28989,0,02124
Chinese,2.5,_i-ik7oyJYZGLDYUvbVlrQ,-71.05989,88,Moon Villa Restaurant,42.3519099,0,02111
Local Flavor,4.5,cgQNePT2tD0uBRswXPVNJA,-71.017426,3,East Boston,42.383213,0,02128
"Coffee & Tea, Bakeries, Sandwiches",4.0,3DjBQEw27_cMm_0H5I93CQ,-71.1040427676,469,Ula Café,42.3146985248,0,02130
Ramen,4.0,64S86p-9Xp73pKhAE52rzA,-71.1188779771,71,Migaku,42.3326972925,0,02445
"American (New), Barbeque",4.0,GsLR5-jx8Sp3dngJro4zOg,-71.1228439237,133,ZAZ,42.2558259062,0,02136
"Bakeries, Kosher",5.0,qVTpkrnI5RKR28k6_PUpiw,-71.14728,1,Uri's Bakery,42.27516,0,02132
"Bubble Tea, Coffee & Tea, Desserts",4.0,NS9It1fuETA-gbDI6GafLQ,-71.05995,128,Sweet Waffles + Boba,42.3505,0,02111
"American (New), Bars",4.5,xo7g1UhRVROVPBnQCgpULQ,-71.1266570538,101,Urban Hearth,42.3945425698,0,02140
"Asian Fusion, Noodles",4.0,toy4tLf2J6-ti6JEwNrKZw,-71.044069537,173,wagamama - seaport,42.352823254,0,02210
"Desserts, Chinese",4.0,44uFnSanJ1umQRsYFm5zCQ,-71.0608778894,180,Egg Puffs,42.3516293313,0,02111
"Bars, American (Traditional)",4.0,E3DdyR6aT7NpLNN39cMTcQ,-71.1399161799,324,Harry's Bar & Grill,42.3483007201,0,02135
Irish Pub,4.0,eZgmfqTW8oKCbhXM3fKV2w,-71.05602,34,Eire Pub,42.28317,0,02124
"Pizza, Seafood, Burgers",4.0,qeALWPPjIHGaXIJYi5t7uA,-71.1133399,76,Riverside Pizza & Seafoods,42.36247,0,02139
"Bagels, Coffee & Tea, Breakfast & Brunch",4.0,r1NMCGDR4mXOqPtBOOj3iA,-71.12045,138,Black Sheep Bagel Cafe,42.37172,0,02138
"American (Traditional), Breakfast & Brunch",4.0,lad_3DljDhzE61u_GbseTA,-71.121464,1263,Alden & Harlow,42.373561,0,02138
Irish Pub,4.5,f4zeVunnSBiO_yGhXgcahA,-71.10021,558,The Druid,42.37382,0,02139
"Pizza, American (Traditional)",3.5,xu8xoEbfsaYWgayh0Wi-Bw,-71.11158,92,Zesto's Pizza & Grill,42.31926,0,02130
"Music Venues, American (Traditional), Irish",4.0,PKnj9SK8M9aSrWpf0rQtPg,-71.1086916,310,The Plough & Stars,42.3683197,0,02139
"Bars, American (New)",3.5,WVt2GdaHqZNE5qUIJ7k3Eg,-71.1209673,821,Grendel's Den Restaurant & Bar,42.372501,0,02138
"Music Venues, Lounges",4.0,PN04vq-DXd4ui4umYSfBqA,-71.095605,43,Foundation Room,42.347442,0,02215
"Sushi Bars, Chinese, Pan Asian",3.5,Px5OwdzKaMiwzvSFc_3Qkg,-71.051388,177,Billy Tse Restaurant,42.363847,0,02109
Chinese,3.5,f3_oplrZjnNXPcvvZEIz5A,-71.0614367871,83,Ding Ho Restaurant,42.3507097968,0,02111
"Pizza, American (Traditional), Sandwiches",3.5,WvMGAs50h7RJkjy13bj9pQ,-71.17812,61,Brother's Roast Beef,42.25915,0,02026
"Bars, Irish, Music Venues",3.5,e3ub67T0KLXf61S9if9fvg,-71.0565719604,228,Durty Nelly’s,42.3617019653,0,02109
"Beer Bar, Irish",3.5,v92qIZUQ61rrqvK0w7UpJQ,-71.0526079684,53,Broadside Tavern,42.357267249,0,02110
American (New),3.5,5hrehyvoVbyO_dJ2iQoRkA,-71.060131,276,Parker's Restaurant,42.357709,0,02108
"Breakfast & Brunch, Juice Bars & Smoothies, Cafes",4.0,i8ZRSgxBRRICKkot_KsJYw,-71.0912717,174,NU Kitchen,42.3798094,0,02143
Mexican,3.5,T6y0fHkARCqE-8CMs5qHFQ,-71.09462,148,Anna's Taqueria,42.35888,0,02139
"American (Traditional), Pubs, Burgers",4.0,9VGECwLbj29RljD2WVSzaw,-71.061702,247,Porters Bar & Grill,42.3642896,0,02114
"Italian, Wine Bars",3.5,91aDQQV8_OdFC6WIHq4gng,-71.0527254227,536,Lucia Ristorante,42.3655959453,0,02113
"Custom Cakes, Cupcakes",4.5,LO7Oi-QoCj_jAPcpdwWZGQ,-71.1615004,74,Yum Bunnies Cakery,42.3769297,0,02478
Coffee & Tea,3.5,txCzvkr-On1zE5MAoGc2LQ,-71.15089,81,Intelligentsia Coffee,42.37453,0,02472
Japanese,4.5,9BmP5aQyuvbT-xwpcej1Yw,-71.10582,275,Futago Udon,42.34772,0,02215
"Pubs, Music Venues",3.5,vnZroyJFiA_uppO9ClVclw,-71.1329343,42,O'Briens Pub,42.3554231,0,02134
"Mexican, Fast Food",3.5,slpoAGRAzSoew7G-eahxww,-71.11396,333,Purple Cactus Burrito & Wrap Bar,42.31203,0,02130
Mexican,3.0,e2fLdVyjH_7KqQ6SoDIM0Q,-71.0425739518,687,Rosa Mexicano,42.3501186237,0,02210
Mexican,3.5,V2CkV4Fp93vjP6XEM8fmuA,-71.12187,604,Anna's Taqueria,42.39485,0,02144
Pubs,3.5,lcJ9Aaf-NC4233RyLdaq0Q,-71.0956952465,217,Cornwall's,42.3493386284,0,02215
"Bakeries, Cafes",3.5,fqsDnLnw9YIJFMeehGegEQ,-71.1085611,200,Atomic Bean Cafe,42.3682635,0,02139
"Fast Food, Burgers, Coffee & Tea",1.0,hMjBwf8z-OdV6mIDU3r9Dg,-71.097931,19,McDonald's,42.315609,0,02119
Museums,4.5,Y-ncoRpI1M7WwbIzNuoOPg,-71.06461,11,Otis House,42.36155,0,02114
Sandwiches,5.0,Mz06NE97HddDjG4WEij8cA,-71.154871,6,Subway,42.285812,0,02132
Mediterranean,4.0,nIEpvNvqzZPY99JL8bpl3A,-71.0639712,96,Bishop's Mediterranean,42.362982,0,02114
"Asian Fusion, Chinese, Hong Kong Style Cafe",3.5,acRkrnOMeIiJSdbIBqDJvQ,-71.0613539815,503,Double Chin,42.350752,0,02111
"Donuts, Coffee & Tea",2.0,aZc0q-ZZmre4yF5OZAae9A,-71.0772476196,21,Dunkin',42.3371086121,0,02118
"Vietnamese, Chinese",3.0,1EkC4GEqF99nf-XrJ2wzsg,-71.0591793805,47,Sai Gon One Restaurant,42.3052717147,0,02122
Chinese,2.0,Fi8pBHcFvRkaJO88q6T69A,-71.0866,5,Yong Hon Restaurant,42.29826,0,02124
"Convenience Stores, Coffee & Tea",5.0,Hb1Ncbsa2_L-Z31WMoFWGA,-71.1504583061,1,7-Eleven,42.3546927741,0,02135
Food Court,3.5,gVetIbpzhgPZ7eaJ5KHb7g,-71.122194,26,Spangler Food Court at Harvard Business School,42.365195,0,02163
Local Flavor,4.0,MP2eDPaln2qgkNIKD8QIAQ,-71.1517046,3,Blink!,42.3554197,0,02127
Thai,4.5,NLeuQj5Rj08Frx-wyLuH6A,-71.15584,91,Somtum Modern Thai Cuisine,42.28539,0,02132
